7,4,100
6,4,70
6,5,56
7,4,59
1,4,45
9,1,61
3,5,30
2,4,42
8,2,72
6,5,14
7,2,75
7,3,39
2,1,97
8,5,87
8,4,21
6,5,71
4,5,30
3,4,26
10,3,44
5,1,54
2,3,27
8,4,31
5,2,49
3,3,52
6,1,71
3,4,23
7,2,49
7,1,83
10,3,39
1,5,43
10,1,40
4,3,67
9,1,66
3,4,46
5,3,51
2,2,54
3,4,37
10,1,59
6,5,51
3,1,30
6,5,42
6,4,24
10,2,68
4,5,33
3,3,64
8,5,62
4,4,74
6,2,59
2,2,31
4,2,79
7,2,69
6,3,43
5,2,41
8,3,75
10,1,50
3,4,32
5,3,54
3,5,45
9,3,32
4,5,60
10,4,36
6,5,65
8,2,92
4,3,50
1,3,53
1,4,50
3,2,25
1,2,53
9,4,39
4,4,46
2,3,72
10,4,22
6,2,25
7,1,16
4,4,20
1,4,48
1,1,33
8,3,18
8,3,45
8,1,74
9,5,76
9,5,93
9,2,34
2,3,52
9,1,84
9,5,54
1,1,76
5,2,43
8,4,52
6,5,50
1,5,30
5,1,11
1,5,58
5,4,33
9,3,100
10,2,53
5,3,42
5,3,41
5,1,60
3,5,52
4,5,56
10,5,46
9,2,47
10,5,88
7,1,38
8,2,43
7,3,14
3,1,13
8,1,60
7,2,76
9,5,19
3,1,49
1,1,62
7,3,47
1,3,32
3,2,66
1,1,46
6,3,53
2,3,62
3,3,46
1,3,65
2,1,59
6,4,55
8,5,39
4,1,0
10,2,71
8,3,62
7,1,62
3,4,59
3,1,59
8,1,54
5,4,62
8,5,42
6,4,57
10,1,51
2,4,64
2,3,13
1,5,44
8,3,47
7,1,54
2,2,22
3,5,68
7,2,37
4,3,73
10,2,48
4,1,52
7,4,47
3,3,56
4,3,37
6,5,49
4,2,34
4,1,29
3,1,46
10,3,33
3,4,58
4,2,59
10,3,40
9,4,43
5,3,35
1,3,42
9,1,13
1,3,31
7,3,14
1,2,46
3,5,37
5,4,61
1,1,47
9,4,66
1,3,35
1,1,76
9,2,45
8,5,31
5,2,49
1,5,57
5,4,53
6,4,34
2,1,65
10,4,17
9,1,29
10,2,49
6,3,30
8,2,58
6,2,50
5,1,22
3,2,64
10,1,74
7,3,35
10,5,48
6,4,44
1,1,36
9,1,58
8,2,33
6,1,54
7,1,50
9,1,42
8,4,66
9,5,79
10,3,81
1,3,25
5,3,83
10,4,75
4,1,56
8,3,47
1,5,66
2,5,24
5,4,60
1,2,43
4,3,54
5,5,46
6,3,33
10,5,85
3,3,49
8,1,39
9,3,45
1,3,49
6,2,24
8,4,74
2,5,18
7,5,26
2,2,40
5,4,38
9,5,34
10,4,49
4,2,21
10,4,80
1,5,73
6,1,21
8,5,57
2,4,75
10,5,63
6,5,61
5,3,8
4,5,47
1,3,60
3,2,67
9,1,63
1,2,22
7,3,53
3,1,58
1,4,57
10,4,69
9,4,23
8,2,27
4,5,31
5,5,52
3,2,71
6,1,65
9,2,61
7,1,41
6,1,62
1,2,48
2,1,57
6,3,51
9,4,72
3,5,32
4,2,24
4,4,74
6,2,70
7,5,39
5,2,18
1,1,52
2,1,53
5,2,35
2,5,43
6,3,71
10,1,27
8,3,70
10,2,76
2,1,90
2,4,31
1,4,15
6,5,65
2,1,71
4,4,56
8,1,23
10,1,44
2,4,87
4,2,69
10,5,65
10,5,37
6,1,31
4,5,67
5,2,38
10,4,46
8,5,57
4,4,68
5,5,53
5,5,75
10,1,89
3,2,43
10,4,62
5,1,49
8,3,37
1,4,24
9,2,55
3,1,54
7,5,77
1,2,54
2,4,62
2,5,50
1,2,14
8,4,30
2,2,45
2,2,18
2,2,67
3,2,87
4,5,60
7,2,39
3,5,38
9,3,31
1,5,70
1,4,41
3,1,48
