2,2,74
3,3,66
6,1,69
6,1,51
6,3,50
4,1,55
10,4,50
1,3,47
1,2,86
9,4,35
9,2,37
5,5,59
7,4,57
9,5,36
1,3,55
9,3,51
6,3,60
4,1,66
4,2,33
4,4,79
2,1,58
1,4,28
8,5,43
5,5,43
8,1,52
1,1,94
7,5,43
7,1,32
8,5,39
10,3,42
5,5,55
9,3,62
10,1,40
4,3,80
8,1,69
7,1,79
4,4,61
1,5,38
5,4,49
6,3,35
9,2,46
10,5,42
5,1,39
7,5,27
4,5,58
3,2,68
8,2,61
5,3,40
6,5,39
6,4,31
2,4,30
3,1,39
4,3,47
8,3,76
5,1,73
9,3,39
9,1,48
9,3,43
9,2,69
8,5,41
1,2,47
6,1,36
5,2,46
5,3,55
7,2,36
10,2,56
2,5,80
2,4,28
5,2,58
6,3,68
1,1,45
6,5,61
9,3,90
1,2,40
9,1,29
10,4,81
8,2,69
8,4,42
2,3,44
4,2,54
7,5,47
9,1,65
2,4,69
7,2,35
3,3,59
5,4,69
2,2,55
3,4,19
3,2,43
9,2,64
9,5,38
8,4,78
4,4,57
10,3,70
9,2,74
4,1,66
3,1,50
2,1,34
2,2,28
5,5,67
7,4,50
4,3,41
10,3,58
2,2,78
4,4,33
7,3,81
3,4,64
4,5,42
7,1,36
8,3,36
7,3,58
8,4,46
3,1,68
8,4,63
4,5,72
1,2,62
5,1,40
4,4,19
4,2,58
2,5,84
2,2,67
7,1,46
4,3,81
9,4,57
8,5,54
9,4,68
3,2,44
2,1,79
8,3,54
10,2,56
10,4,46
7,1,23
4,1,22
10,3,52
1,1,37
10,4,57
2,4,14
3,1,56
7,4,72
3,3,43
1,5,54
6,3,46
6,4,54
10,4,63
7,3,18
4,4,47
5,2,31
10,5,43
8,1,48
5,2,65
3,1,32
7,2,46
2,5,50
5,4,73
1,3,35
2,3,59
2,2,32
3,3,43
6,4,62
8,1,55
4,5,42
1,3,57
1,1,48
4,2,78
7,4,55
7,3,68
3,4,41
6,2,26
5,2,20
9,4,100
9,3,52
9,2,44
2,2,82
3,2,66
1,1,38
2,2,81
4,1,47
10,1,3
7,4,60
9,5,50
6,1,57
5,1,27
9,3,41
3,4,52
1,5,50
3,1,33
9,2,70
5,5,36
1,4,40
3,2,40
10,1,14
6,3,49
3,5,45
2,3,26
5,3,49
4,1,56
7,2,43
5,3,57
8,4,46
6,5,62
3,5,35
3,1,55
6,5,59
8,5,27
9,5,52
3,3,13
3,3,48
10,5,45
4,4,38
4,2,47
3,2,63
8,2,48
2,5,70
8,1,37
8,1,37
4,2,37
3,3,51
3,2,43
10,5,62
1,4,52
7,5,74
1,2,32
2,3,41
4,1,50
9,1,59
5,2,66
9,1,47
10,5,58
2,1,56
6,4,51
6,2,53
1,5,50
6,1,26
1,3,38
5,4,45
7,3,60
1,2,13
4,3,99
10,3,47
10,5,41
6,4,59
5,4,24
1,1,80
3,5,65
4,4,64
10,3,45
4,3,42
3,5,46
7,1,66
7,2,43
2,5,54
3,3,67
8,3,25
6,4,35
7,2,28
8,2,61
