2,5,67
3,4,28
3,3,47
6,2,57
4,3,71
6,3,37
5,3,47
1,4,41
1,4,40
10,1,22
8,3,42
8,5,51
6,3,64
9,4,43
6,1,60
5,1,59
1,2,65
5,4,43
1,3,45
2,5,70
2,2,40
3,4,15
3,3,75
2,1,20
4,1,39
2,2,64
5,1,50
2,4,3
10,2,50
9,1,48
1,2,64
9,5,67
3,3,22
8,3,27
3,2,85
4,4,65
3,2,34
2,3,57
8,5,80
3,4,51
4,5,42
3,1,74
10,2,65
9,5,54
1,5,60
2,3,34
2,2,47
1,3,27
4,4,11
5,3,79
8,3,46
3,4,50
8,3,20
8,5,43
10,1,61
7,1,73
8,5,78
2,2,84
9,5,37
2,2,63
8,1,88
10,2,56
7,4,67
1,5,64
5,5,64
4,5,82
1,5,55
7,3,71
6,3,48
10,3,81
9,1,12
2,4,56
4,2,56
9,3,78
4,2,68
10,2,59
8,5,52
8,2,53
5,4,11
8,1,50
10,3,37
4,2,39
4,4,22
3,1,46
8,5,40
1,1,25
1,4,61
10,5,56
6,1,67
5,1,31
5,3,69
5,2,0
6,5,37
6,1,52
9,4,27
5,4,52
2,4,65
6,5,27
4,2,32
7,5,18
4,4,53
1,4,47
10,5,54
10,3,76
4,5,42
6,5,36
1,1,38
10,2,52
4,5,40
5,5,50
9,5,27
4,4,50
10,1,38
8,1,22
10,5,68
6,4,44
6,4,53
7,5,37
6,5,40
9,1,64
7,4,35
1,2,46
8,1,63
3,4,29
5,1,39
2,5,30
10,3,27
6,5,45
2,2,40
10,2,56
3,5,52
1,4,56
1,1,10
1,5,60
6,1,62
4,3,66
6,2,49
2,1,55
6,3,63
9,5,68
7,3,51
4,1,42
10,3,51
6,4,46
9,2,67
3,1,50
2,3,70
5,2,29
8,4,75
2,5,55
1,5,41
6,1,60
7,4,43
6,1,46
6,3,36
2,1,63
1,4,73
7,5,48
3,2,71
1,4,36
5,2,58
9,3,52
2,1,48
3,1,71
4,3,41
1,3,55
5,4,57
3,5,0
10,4,37
9,2,45
10,3,42
8,2,40
7,4,35
5,4,74
5,5,34
5,1,23
3,1,70
4,4,30
6,5,69
6,4,56
4,2,56
9,5,23
1,5,100
1,3,73
7,1,46
3,2,30
7,4,47
9,1,25
3,5,46
4,1,35
8,4,48
8,2,52
9,2,26
9,3,53
5,5,53
6,1,52
10,5,39
8,4,35
1,2,66
7,3,56
10,5,65
3,5,27
9,2,41
9,4,45
9,1,56
9,4,65
7,2,57
1,2,72
5,3,45
3,2,45
7,4,43
7,3,50
1,3,19
2,2,46
7,2,30
6,1,46
10,1,55
1,1,67
3,3,59
10,4,41
4,2,39
5,2,64
3,3,48
4,3,35
4,2,48
8,2,48
2,3,76
4,4,46
5,3,59
10,3,66
5,1,42
2,4,50
6,4,25
10,4,55
5,3,56
1,5,51
5,3,65
5,5,20
3,3,57
9,4,57
1,5,60
7,1,43
4,1,79
5,3,44
10,5,31
10,1,44
3,5,42
