7,5,66
8,2,41
4,5,11
3,5,58
10,4,51
8,4,40
10,1,25
10,5,44
3,2,62
3,4,58
2,2,42
8,5,46
4,1,22
9,1,70
7,2,45
2,4,45
3,3,69
10,5,100
2,5,34
2,4,78
5,5,45
10,3,53
1,1,47
4,4,19
5,5,77
3,5,30
8,1,63
3,3,76
2,5,94
2,3,61
1,1,50
9,3,61
1,4,31
7,4,81
2,1,65
2,2,97
9,5,71
2,1,84
5,5,37
9,1,45
2,3,14
2,5,67
6,1,58
6,4,23
2,2,58
2,5,53
3,5,72
3,1,74
8,3,75
3,3,50
9,2,42
7,4,44
7,5,53
8,4,25
5,1,40
2,2,77
7,4,27
5,3,71
2,2,39
3,4,44
10,5,9
3,1,42
7,1,41
1,2,63
1,4,54
6,2,24
1,5,75
8,5,41
7,4,50
6,2,76
4,4,30
4,1,94
6,5,58
7,2,84
8,4,13
6,3,78
5,3,64
4,2,74
9,3,64
6,2,76
5,1,31
7,1,53
8,4,63
8,4,37
1,2,61
1,3,60
1,1,55
2,3,53
5,2,66
1,1,37
3,2,34
10,1,48
2,5,46
4,1,52
9,4,54
6,5,47
8,5,40
6,4,69
4,4,65
4,5,59
8,3,16
7,2,88
10,5,61
3,4,74
3,4,48
1,3,44
9,5,68
8,2,44
3,3,51
7,2,34
8,4,59
8,3,57
8,4,27
5,2,79
8,4,21
7,4,55
1,5,43
9,3,61
5,1,37
7,5,47
2,1,47
4,5,48
5,4,100
1,2,41
5,3,56
10,5,40
2,3,60
9,1,56
2,5,88
3,5,78
9,5,72
1,4,39
10,2,48
2,3,48
1,4,56
2,5,70
6,4,46
10,3,31
1,5,58
8,5,22
7,4,64
2,3,17
7,2,42
9,2,68
8,2,53
5,4,29
10,1,32
10,2,45
3,4,33
4,1,49
9,2,22
8,2,86
4,5,41
6,3,44
6,3,35
5,1,64
10,2,61
10,2,63
2,4,79
7,2,34
7,3,100
4,5,36
1,2,19
9,1,33
3,4,31
1,3,15
5,5,41
2,1,49
6,5,48
10,4,43
1,1,40
9,1,45
5,1,52
5,4,71
8,3,44
1,3,54
9,2,30
5,3,40
9,3,27
10,4,55
4,2,22
8,3,24
8,1,16
6,5,79
7,5,38
5,1,73
10,2,42
2,3,60
3,5,42
10,1,56
5,5,60
8,2,23
7,3,84
7,5,35
6,2,51
4,1,62
10,4,54
1,1,90
2,4,46
3,2,67
6,4,65
2,5,77
1,4,52
1,4,52
2,1,17
5,3,49
6,1,43
5,4,56
8,1,37
4,2,50
7,4,36
3,4,43
9,5,27
8,1,38
5,2,48
7,3,45
10,5,77
4,2,41
4,5,39
6,4,49
1,2,44
1,5,28
8,5,43
10,1,47
8,1,62
6,2,22
3,1,37
4,5,39
1,5,35
3,3,39
5,5,43
1,5,32
8,3,23
10,4,92
9,3,71
7,1,79
7,5,34
