4,1,26
7,1,37
8,4,49
2,1,69
9,3,37
3,4,38
3,5,57
5,2,50
7,4,48
3,2,42
2,3,39
7,4,27
5,4,27
3,1,45
9,5,73
9,2,21
10,2,58
10,2,46
5,4,52
2,2,42
9,5,52
9,2,58
1,1,36
2,1,80
5,4,80
2,3,53
2,4,57
1,2,39
8,3,24
8,1,47
4,3,47
4,2,15
9,4,34
1,2,56
7,3,62
10,5,35
9,3,60
3,5,18
4,5,51
10,4,40
2,5,70
1,4,89
4,4,46
9,1,71
2,3,44
1,1,63
5,4,16
2,3,60
4,3,42
2,3,34
3,3,16
4,4,50
2,1,41
4,2,52
3,5,24
8,4,65
9,2,18
7,4,30
2,2,44
10,5,60
1,2,22
2,2,39
2,3,39
4,3,42
6,1,62
4,1,44
4,1,49
1,3,38
5,5,51
2,1,63
7,5,65
8,5,51
2,2,21
1,2,50
1,4,72
8,5,31
7,3,65
7,2,65
6,3,42
9,4,27
5,2,66
6,1,50
1,4,48
9,1,56
4,2,51
3,3,33
9,2,42
6,1,47
6,5,41
5,5,34
10,5,59
10,4,39
10,2,29
10,5,56
3,1,65
2,2,42
10,3,57
8,1,71
8,4,56
10,5,71
2,1,82
6,5,67
3,1,41
2,4,0
4,5,29
8,3,48
10,3,47
10,5,28
5,2,67
7,2,70
9,2,15
9,4,22
5,3,71
7,3,60
3,3,34
1,4,86
5,4,38
2,4,59
10,1,52
10,4,32
8,3,27
7,1,45
7,2,26
6,2,57
10,2,36
2,5,33
2,3,4
6,5,66
4,4,69
9,4,44
1,3,61
3,5,43
8,2,63
6,4,64
3,3,47
10,1,49
1,1,31
5,1,59
3,2,41
1,5,30
9,3,78
8,4,57
8,4,29
4,1,21
9,3,77
6,3,59
6,1,43
5,5,55
1,3,48
10,3,43
2,1,53
10,2,51
4,2,48
6,3,46
10,1,49
4,2,44
4,3,35
5,4,70
5,5,29
3,2,23
