5,5,71
3,5,36
7,3,33
3,1,36
9,2,54
5,2,87
7,4,66
8,2,60
4,1,41
4,3,42
6,5,26
5,2,57
9,1,68
7,4,29
7,5,45
10,5,65
2,2,43
6,2,34
6,3,82
10,2,59
5,5,55
9,3,56
3,2,56
1,4,56
9,4,46
3,5,55
9,3,64
10,5,41
2,2,78
2,3,45
2,4,50
8,4,86
8,5,50
8,3,46
1,1,47
1,5,36
9,2,46
10,5,43
4,2,64
7,4,24
5,1,74
4,1,83
1,2,68
10,1,32
10,2,67
4,2,27
9,2,42
9,5,51
6,3,59
3,5,54
